Parcel_ID,O_zone,D_zone,CEP,Network,Type,DepotNumber
11820,863,1008,DHL,conventional,tour-based,9.0
11858,975,4604,DPD,conventional,tour-based,14.0
11865,675,4604,DPD,conventional,tour-based,14.0
11884,712,4137,FedEx,conventional,tour-based,15.0
11903,21,2668,PostNL,conventional,tour-based,1.0
11918,597,2668,PostNL,conventional,tour-based,1.0
11947,683,2668,PostNL,conventional,tour-based,1.0
12002,775,2668,PostNL,conventional,tour-based,1.0
12030,114,3362,UPS,conventional,tour-based,13.0
12116,358,2668,PostNL,conventional,tour-based,1.0
12143,54,2668,PostNL,conventional,tour-based,1.0
12171,1050,2668,PostNL,conventional,tour-based,1.0
12188,684,2668,PostNL,conventional,tour-based,1.0
12231,437,2662,DHL,conventional,tour-based,10.0
12234,192,1008,DHL,conventional,tour-based,9.0
12244,722,2662,DHL,conventional,tour-based,10.0
12247,493,4604,DPD,conventional,tour-based,14.0
12258,672,5514,GLS,conventional,tour-based,5.0
12262,395,2668,PostNL,conventional,tour-based,1.0
12263,479,2668,PostNL,conventional,tour-based,1.0
12290,63,2668,PostNL,conventional,tour-based,1.0
12341,800,2668,PostNL,conventional,tour-based,1.0
12351,586,2668,PostNL,conventional,tour-based,1.0
12368,137,3362,UPS,conventional,tour-based,13.0
12370,688,1044,DHL,conventional,tour-based,7.0
12421,565,2668,PostNL,conventional,tour-based,1.0
12440,393,4604,DPD,conventional,tour-based,14.0
12458,540,2668,PostNL,conventional,tour-based,1.0
12459,970,2668,PostNL,conventional,tour-based,1.0
12490,712,2662,DHL,conventional,tour-based,10.0
12507,337,2668,PostNL,conventional,tour-based,1.0
12513,367,2668,PostNL,conventional,tour-based,1.0
12518,398,2668,PostNL,conventional,tour-based,1.0
12562,72,1008,DHL,conventional,tour-based,9.0
12609,804,2668,PostNL,conventional,tour-based,1.0
12616,202,2668,PostNL,conventional,tour-based,1.0
12637,831,2668,PostNL,conventional,tour-based,1.0
12656,888,3362,UPS,conventional,tour-based,13.0
12659,796,2662,DHL,conventional,tour-based,10.0
12722,1021,2668,PostNL,conventional,tour-based,1.0
12760,675,3362,UPS,conventional,tour-based,13.0
12826,265,2668,PostNL,conventional,tour-based,1.0
12852,259,2668,PostNL,conventional,tour-based,1.0
12871,84,3362,UPS,conventional,tour-based,13.0
12884,339,1044,DHL,conventional,tour-based,7.0
12969,124,3362,UPS,conventional,tour-based,13.0
13005,738,3362,UPS,conventional,tour-based,13.0
13006,775,3362,UPS,conventional,tour-based,13.0
13029,699,4604,DPD,conventional,tour-based,14.0
13228,951,2668,PostNL,conventional,tour-based,1.0
13253,405,2662,DHL,conventional,tour-based,10.0
13340,589,2668,PostNL,conventional,tour-based,1.0
13359,872,2668,PostNL,conventional,tour-based,1.0
13377,320,1044,DHL,conventional,tour-based,7.0
13414,785,2668,PostNL,conventional,tour-based,1.0
13424,1054,2668,PostNL,conventional,tour-based,1.0
13425,605,2668,PostNL,conventional,tour-based,1.0
13434,323,2668,PostNL,conventional,tour-based,1.0
13446,956,2668,PostNL,conventional,tour-based,1.0
13455,113,3362,UPS,conventional,tour-based,13.0
13468,603,1008,DHL,conventional,tour-based,9.0
13499,1065,4604,DPD,conventional,tour-based,14.0
13516,900,2668,PostNL,conventional,tour-based,1.0
13521,716,2668,PostNL,conventional,tour-based,1.0
13550,842,2668,PostNL,conventional,tour-based,1.0
13556,321,2668,PostNL,conventional,tour-based,1.0
13561,650,2668,PostNL,conventional,tour-based,1.0
13588,463,2662,DHL,conventional,tour-based,10.0
13610,878,1008,DHL,conventional,tour-based,9.0
13611,531,1044,DHL,conventional,tour-based,7.0
13619,254,1008,DHL,conventional,tour-based,9.0
13644,796,4604,DPD,conventional,tour-based,14.0
13664,283,5514,GLS,conventional,tour-based,5.0
13718,641,2668,PostNL,conventional,tour-based,1.0
13764,732,2668,PostNL,conventional,tour-based,1.0
13793,752,3362,UPS,conventional,tour-based,13.0
13800,596,1044,DHL,conventional,tour-based,7.0
13852,536,559,Cycloon,conventional,tour-based,16.0
13895,957,559,Cycloon,conventional,tour-based,16.0
13907,625,559,Cycloon,conventional,tour-based,16.0
13921,897,559,Cycloon,conventional,tour-based,16.0
13944,850,2668,PostNL,conventional,tour-based,1.0
13948,274,559,Cycloon,conventional,tour-based,16.0
13967,687,559,Cycloon,conventional,tour-based,16.0
14022,691,4604,DPD,conventional,tour-based,14.0
14055,827,2668,PostNL,conventional,tour-based,1.0
14060,572,2668,PostNL,conventional,tour-based,1.0
14079,503,2668,PostNL,conventional,tour-based,1.0
14116,926,3362,UPS,conventional,tour-based,13.0
14119,689,3362,UPS,conventional,tour-based,13.0
14163,213,4604,DPD,conventional,tour-based,14.0
14177,315,4137,FedEx,conventional,tour-based,15.0
14179,970,5514,GLS,conventional,tour-based,5.0
14185,231,2668,PostNL,conventional,tour-based,1.0
14188,912,2668,PostNL,conventional,tour-based,1.0
14194,118,2668,PostNL,conventional,tour-based,1.0
14254,1036,2668,PostNL,conventional,tour-based,1.0
14367,653,2668,PostNL,conventional,tour-based,1.0
14426,201,2668,PostNL,conventional,tour-based,1.0
14441,1078,2668,PostNL,conventional,tour-based,1.0
14464,280,1044,DHL,conventional,tour-based,7.0
14465,992,1044,DHL,conventional,tour-based,7.0
14479,529,1044,DHL,conventional,tour-based,7.0
14522,64,5514,GLS,conventional,tour-based,5.0
14524,932,5514,GLS,conventional,tour-based,5.0
14528,466,2668,PostNL,conventional,tour-based,1.0
14554,48,2668,PostNL,conventional,tour-based,1.0
14568,693,2668,PostNL,conventional,tour-based,1.0
14702,632,1044,DHL,conventional,tour-based,7.0
14734,53,2668,PostNL,conventional,tour-based,1.0
14735,555,2668,PostNL,conventional,tour-based,1.0
14793,722,5514,GLS,conventional,tour-based,5.0
14842,324,1044,DHL,conventional,tour-based,7.0
14924,662,2668,PostNL,conventional,tour-based,1.0
14935,513,2668,PostNL,conventional,tour-based,1.0
14944,660,3362,UPS,conventional,tour-based,13.0
14977,690,4604,DPD,conventional,tour-based,14.0
15040,43,2668,PostNL,conventional,tour-based,1.0
15059,261,1044,DHL,conventional,tour-based,7.0
15066,166,1008,DHL,conventional,tour-based,9.0
15075,682,4604,DPD,conventional,tour-based,14.0
15106,736,2668,PostNL,conventional,tour-based,1.0
15107,189,2668,PostNL,conventional,tour-based,1.0
15125,203,2668,PostNL,conventional,tour-based,1.0
15138,154,1008,DHL,conventional,tour-based,9.0
15148,157,4604,DPD,conventional,tour-based,14.0
15193,245,1008,DHL,conventional,tour-based,9.0
15198,654,1044,DHL,conventional,tour-based,7.0
15204,675,1044,DHL,conventional,tour-based,7.0
15223,635,4604,DPD,conventional,tour-based,14.0
15237,569,5514,GLS,conventional,tour-based,5.0
15243,663,2668,PostNL,conventional,tour-based,1.0
15253,390,2668,PostNL,conventional,tour-based,1.0
15276,156,2668,PostNL,conventional,tour-based,1.0
15284,810,2668,PostNL,conventional,tour-based,1.0
15301,412,2668,PostNL,conventional,tour-based,1.0
15311,324,2668,PostNL,conventional,tour-based,1.0
15323,819,3362,UPS,conventional,tour-based,13.0
15332,275,1044,DHL,conventional,tour-based,7.0
15334,1058,1044,DHL,conventional,tour-based,7.0
15335,117,1008,DHL,conventional,tour-based,9.0
15336,210,1008,DHL,conventional,tour-based,9.0
15341,195,1008,DHL,conventional,tour-based,9.0
15350,515,1044,DHL,conventional,tour-based,7.0
15392,673,2668,PostNL,conventional,tour-based,1.0
15399,656,2668,PostNL,conventional,tour-based,1.0
15431,485,2668,PostNL,conventional,tour-based,1.0
15475,394,2668,PostNL,conventional,tour-based,1.0
15484,873,2668,PostNL,conventional,tour-based,1.0
15556,299,5514,GLS,conventional,tour-based,5.0
15563,514,2668,PostNL,conventional,tour-based,1.0
15683,713,2668,PostNL,conventional,tour-based,1.0
15691,481,2668,PostNL,conventional,tour-based,1.0
15702,714,2668,PostNL,conventional,tour-based,1.0
15735,112,1008,DHL,conventional,tour-based,9.0
15790,53,3362,UPS,conventional,tour-based,13.0
15868,404,2662,DHL,conventional,tour-based,10.0
15923,664,2668,PostNL,conventional,tour-based,1.0
15950,685,2668,PostNL,conventional,tour-based,1.0
15969,684,2668,PostNL,conventional,tour-based,1.0
16036,372,2668,PostNL,conventional,tour-based,1.0
16062,437,2662,DHL,conventional,tour-based,10.0
16067,254,1008,DHL,conventional,tour-based,9.0
16088,1043,5514,GLS,conventional,tour-based,5.0
16110,919,2668,PostNL,conventional,tour-based,1.0
16153,895,1008,DHL,conventional,tour-based,9.0
16209,329,2668,PostNL,conventional,tour-based,1.0
16261,1021,2668,PostNL,conventional,tour-based,1.0
16279,846,2668,PostNL,conventional,tour-based,1.0
16313,737,2662,DHL,conventional,tour-based,10.0
16330,199,2668,PostNL,conventional,tour-based,1.0
16387,922,4604,DPD,conventional,tour-based,14.0
16388,355,4604,DPD,conventional,tour-based,14.0
16407,584,2668,PostNL,conventional,tour-based,1.0
16425,493,2668,PostNL,conventional,tour-based,1.0
16457,936,3362,UPS,conventional,tour-based,13.0
16471,469,1044,DHL,conventional,tour-based,7.0
16478,769,2662,DHL,conventional,tour-based,10.0
16517,207,2668,PostNL,conventional,tour-based,1.0
16529,137,2668,PostNL,conventional,tour-based,1.0
16532,688,2668,PostNL,conventional,tour-based,1.0
16554,785,1044,DHL,conventional,tour-based,7.0
16558,972,1008,DHL,conventional,tour-based,9.0
16621,890,2668,PostNL,conventional,tour-based,1.0
16631,119,2668,PostNL,conventional,tour-based,1.0
16654,469,2668,PostNL,conventional,tour-based,1.0
16674,76,1008,DHL,conventional,tour-based,9.0
16679,519,1044,DHL,conventional,tour-based,7.0
16717,885,5514,GLS,conventional,tour-based,5.0
16735,825,2668,PostNL,conventional,tour-based,1.0
16756,848,2668,PostNL,conventional,tour-based,1.0
16763,501,2668,PostNL,conventional,tour-based,1.0
16777,574,2668,PostNL,conventional,tour-based,1.0
16799,605,1044,DHL,conventional,tour-based,7.0
16809,111,1008,DHL,conventional,tour-based,9.0
16834,413,2668,PostNL,conventional,tour-based,1.0
16865,95,1008,DHL,conventional,tour-based,9.0
16882,772,4604,DPD,conventional,tour-based,14.0
16902,731,2668,PostNL,conventional,tour-based,1.0
16903,113,2668,PostNL,conventional,tour-based,1.0
16905,320,2668,PostNL,conventional,tour-based,1.0
16924,245,2668,PostNL,conventional,tour-based,1.0
16974,922,2668,PostNL,conventional,tour-based,1.0
16987,667,2668,PostNL,conventional,tour-based,1.0
17027,672,1044,DHL,conventional,tour-based,7.0
17040,135,4604,DPD,conventional,tour-based,14.0
17128,288,2668,PostNL,conventional,tour-based,1.0
17153,596,2668,PostNL,conventional,tour-based,1.0
17184,687,1044,DHL,conventional,tour-based,7.0
17294,162,2668,PostNL,conventional,tour-based,1.0
17306,962,2668,PostNL,conventional,tour-based,1.0
17308,118,2668,PostNL,conventional,tour-based,1.0
17345,579,3362,UPS,conventional,tour-based,13.0
17362,280,1044,DHL,conventional,tour-based,7.0
17411,823,2668,PostNL,conventional,tour-based,1.0
17418,655,2668,PostNL,conventional,tour-based,1.0
17460,288,1044,DHL,conventional,tour-based,7.0
17476,702,5514,GLS,conventional,tour-based,5.0
17524,253,1008,DHL,conventional,tour-based,9.0
17538,663,5514,GLS,conventional,tour-based,5.0
17547,46,2668,PostNL,conventional,tour-based,1.0
17549,817,2668,PostNL,conventional,tour-based,1.0
17562,314,2668,PostNL,conventional,tour-based,1.0
17566,687,2668,PostNL,conventional,tour-based,1.0
17602,677,2668,PostNL,conventional,tour-based,1.0
17607,1030,2668,PostNL,conventional,tour-based,1.0
17623,410,2668,PostNL,conventional,tour-based,1.0
17633,844,1044,DHL,conventional,tour-based,7.0
17659,64,5514,GLS,conventional,tour-based,5.0
17674,602,2668,PostNL,conventional,tour-based,1.0
17677,908,2668,PostNL,conventional,tour-based,1.0
17683,252,2668,PostNL,conventional,tour-based,1.0
17704,396,2662,DHL,conventional,tour-based,10.0
17705,790,1044,DHL,conventional,tour-based,7.0
17741,278,2668,PostNL,conventional,tour-based,1.0
17836,283,4137,FedEx,conventional,tour-based,15.0
17844,617,2668,PostNL,conventional,tour-based,1.0
17848,325,2668,PostNL,conventional,tour-based,1.0
17884,544,2668,PostNL,conventional,tour-based,1.0
17936,271,559,Cycloon,conventional,tour-based,16.0
17939,922,559,Cycloon,conventional,tour-based,16.0
17951,790,559,Cycloon,conventional,tour-based,16.0
18017,580,1008,DHL,conventional,tour-based,9.0
18035,991,2668,PostNL,conventional,tour-based,1.0
18056,466,2668,PostNL,conventional,tour-based,1.0
18057,261,2668,PostNL,conventional,tour-based,1.0
18089,275,1044,DHL,conventional,tour-based,7.0
18156,672,2668,PostNL,conventional,tour-based,1.0
18221,239,4604,DPD,conventional,tour-based,14.0
18305,1019,2668,PostNL,conventional,tour-based,1.0
18355,328,1044,DHL,conventional,tour-based,7.0
18372,556,2668,PostNL,conventional,tour-based,1.0
18378,466,2668,PostNL,conventional,tour-based,1.0
18403,907,2668,PostNL,conventional,tour-based,1.0
18418,259,1044,DHL,conventional,tour-based,7.0
18425,1023,4137,FedEx,conventional,tour-based,15.0
18450,201,2668,PostNL,conventional,tour-based,1.0
18574,179,4604,DPD,conventional,tour-based,14.0
18594,279,2668,PostNL,conventional,tour-based,1.0
18618,358,2668,PostNL,conventional,tour-based,1.0
18631,551,559,Cycloon,conventional,tour-based,16.0
18654,813,4604,DPD,conventional,tour-based,14.0
18668,768,2668,PostNL,conventional,tour-based,1.0
18677,813,2668,PostNL,conventional,tour-based,1.0
18701,500,2668,PostNL,conventional,tour-based,1.0
18716,1081,3362,UPS,conventional,tour-based,13.0
18788,837,1044,DHL,conventional,tour-based,7.0
18795,813,4604,DPD,conventional,tour-based,14.0
18873,752,2668,PostNL,conventional,tour-based,1.0
18921,251,2668,PostNL,conventional,tour-based,1.0
18954,286,4137,FedEx,conventional,tour-based,15.0
18957,408,2668,PostNL,conventional,tour-based,1.0
19003,912,4604,DPD,conventional,tour-based,14.0
19067,692,1044,DHL,conventional,tour-based,7.0
19110,908,2668,PostNL,conventional,tour-based,1.0
19164,1032,2668,PostNL,conventional,tour-based,1.0
19176,683,1044,DHL,conventional,tour-based,7.0
19251,790,2668,PostNL,conventional,tour-based,1.0
19257,867,2668,PostNL,conventional,tour-based,1.0
19264,626,2668,PostNL,conventional,tour-based,1.0
19277,691,2668,PostNL,conventional,tour-based,1.0
19316,213,4137,FedEx,conventional,tour-based,15.0
19365,836,1044,DHL,conventional,tour-based,7.0
19378,332,1044,DHL,conventional,tour-based,7.0
19423,46,2668,PostNL,conventional,tour-based,1.0
19456,202,2668,PostNL,conventional,tour-based,1.0
19460,947,3362,UPS,conventional,tour-based,13.0
19477,977,1008,DHL,conventional,tour-based,9.0
19482,714,2662,DHL,conventional,tour-based,10.0
19508,410,2668,PostNL,conventional,tour-based,1.0
19509,950,2668,PostNL,conventional,tour-based,1.0
19532,299,2668,PostNL,conventional,tour-based,1.0
19558,614,1008,DHL,conventional,tour-based,9.0
19588,49,2668,PostNL,conventional,tour-based,1.0
19599,787,2668,PostNL,conventional,tour-based,1.0
19612,130,2668,PostNL,conventional,tour-based,1.0
19621,468,2668,PostNL,conventional,tour-based,1.0
19661,383,2668,PostNL,conventional,tour-based,1.0
19667,466,2668,PostNL,conventional,tour-based,1.0
19719,530,2668,PostNL,conventional,tour-based,1.0
19766,838,4604,DPD,conventional,tour-based,14.0
19798,311,2668,PostNL,conventional,tour-based,1.0
19818,467,559,Cycloon,conventional,tour-based,16.0
19821,478,1044,DHL,conventional,tour-based,7.0
19853,735,2668,PostNL,conventional,tour-based,1.0
19908,142,4604,DPD,conventional,tour-based,14.0
19951,863,2668,PostNL,conventional,tour-based,1.0
19999,235,5514,GLS,conventional,tour-based,5.0
20035,900,2668,PostNL,conventional,tour-based,1.0
20045,733,2668,PostNL,conventional,tour-based,1.0
20079,310,2668,PostNL,conventional,tour-based,1.0
20080,466,2668,PostNL,conventional,tour-based,1.0
20083,644,2668,PostNL,conventional,tour-based,1.0
20096,150,1008,DHL,conventional,tour-based,9.0
20101,204,1008,DHL,conventional,tour-based,9.0
20123,192,4604,DPD,conventional,tour-based,14.0
20137,278,5514,GLS,conventional,tour-based,5.0
20155,637,2668,PostNL,conventional,tour-based,1.0
20181,382,2668,PostNL,conventional,tour-based,1.0
20187,360,2668,PostNL,conventional,tour-based,1.0
20222,202,4604,DPD,conventional,tour-based,14.0
20226,186,5514,GLS,conventional,tour-based,5.0
20231,621,2668,PostNL,conventional,tour-based,1.0
20260,704,3362,UPS,conventional,tour-based,13.0
20315,360,2662,DHL,conventional,tour-based,10.0
20321,448,4604,DPD,conventional,tour-based,14.0
20359,896,1044,DHL,conventional,tour-based,7.0
20366,367,4604,DPD,conventional,tour-based,14.0
20383,424,2668,PostNL,conventional,tour-based,1.0
20401,81,2668,PostNL,conventional,tour-based,1.0
20402,111,2668,PostNL,conventional,tour-based,1.0
20410,209,3362,UPS,conventional,tour-based,13.0
20427,826,2662,DHL,conventional,tour-based,10.0
20458,19,2668,PostNL,conventional,tour-based,1.0
20462,886,2668,PostNL,conventional,tour-based,1.0
20533,495,4604,DPD,conventional,tour-based,14.0
20543,616,5514,GLS,conventional,tour-based,5.0
20550,652,2668,PostNL,conventional,tour-based,1.0
20574,714,2668,PostNL,conventional,tour-based,1.0
20599,200,1008,DHL,conventional,tour-based,9.0
20604,143,1008,DHL,conventional,tour-based,9.0
20605,866,1008,DHL,conventional,tour-based,9.0
20606,843,1044,DHL,conventional,tour-based,7.0
20631,482,2668,PostNL,conventional,tour-based,1.0
20735,387,5514,GLS,conventional,tour-based,5.0
20790,1051,2668,PostNL,conventional,tour-based,1.0
20799,519,3362,UPS,conventional,tour-based,13.0
20802,597,3362,UPS,conventional,tour-based,13.0
20805,866,3362,UPS,conventional,tour-based,13.0
20843,212,4137,FedEx,conventional,tour-based,15.0
20846,838,5514,GLS,conventional,tour-based,5.0
20862,358,2668,PostNL,conventional,tour-based,1.0
20867,269,2668,PostNL,conventional,tour-based,1.0
20877,844,2668,PostNL,conventional,tour-based,1.0
20904,874,3362,UPS,conventional,tour-based,13.0
20936,798,4137,FedEx,conventional,tour-based,15.0
20984,807,3362,UPS,conventional,tour-based,13.0
20986,289,1044,DHL,conventional,tour-based,7.0
20997,889,4137,FedEx,conventional,tour-based,15.0
21056,271,1044,DHL,conventional,tour-based,7.0
21057,219,4604,DPD,conventional,tour-based,14.0
21058,254,2668,PostNL,conventional,tour-based,1.0
21111,143,1008,DHL,conventional,tour-based,9.0
21169,689,2668,PostNL,conventional,tour-based,1.0
21172,213,2668,PostNL,conventional,tour-based,1.0
21186,1033,3362,UPS,conventional,tour-based,13.0
21251,429,2668,PostNL,conventional,tour-based,1.0
21265,331,5514,GLS,conventional,tour-based,5.0
21270,468,2668,PostNL,conventional,tour-based,1.0
21297,274,2668,PostNL,conventional,tour-based,1.0
21306,85,2668,PostNL,conventional,tour-based,1.0
21315,268,1044,DHL,conventional,tour-based,7.0
21317,800,2662,DHL,conventional,tour-based,10.0
21341,100,2668,PostNL,conventional,tour-based,1.0
21392,163,1008,DHL,conventional,tour-based,9.0
21456,124,2668,PostNL,conventional,tour-based,1.0
21468,623,1044,DHL,conventional,tour-based,7.0
21538,918,2668,PostNL,conventional,tour-based,1.0
21550,700,3362,UPS,conventional,tour-based,13.0
21554,631,1044,DHL,conventional,tour-based,7.0
21571,442,4604,DPD,conventional,tour-based,14.0
21599,54,2668,PostNL,conventional,tour-based,1.0
21611,47,2668,PostNL,conventional,tour-based,1.0
21673,142,2668,PostNL,conventional,tour-based,1.0
21693,950,5514,GLS,conventional,tour-based,5.0
